Child	Parent	Child_label	Parent_label
http://purl.obolibrary.org/obo/FOODON_03301314	http://purl.obolibrary.org/obo/FOODON_00002196	shortening (food product)	refined or partially-refined food product
http://purl.obolibrary.org/obo/FOODON_03304455	http://purl.obolibrary.org/obo/FOODON_00002196	protein loaf	refined or partially-refined food product
http://purl.obolibrary.org/obo/FOODON_03304456	http://purl.obolibrary.org/obo/FOODON_00002196	protein meal	refined or partially-refined food product
http://purl.obolibrary.org/obo/FOODON_00001831	http://purl.obolibrary.org/obo/FOODON_00001229	emulsified cheese product	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_00002091	http://purl.obolibrary.org/obo/FOODON_00001229	pasteurized process cheese food product	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_00001784	http://purl.obolibrary.org/obo/FOODON_00001229	cow milk processed cheese product	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_03301740	http://purl.obolibrary.org/obo/FOODON_00001229	pasteurized process cheese (food product)	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_03315643	http://purl.obolibrary.org/obo/FOODON_00001229	cheese spread (processed)	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_00002089	http://purl.obolibrary.org/obo/FOODON_00001229	pasteurized cheese food product	processed cheese food product
http://purl.obolibrary.org/obo/FOODON_03315241	http://purl.obolibrary.org/obo/FOODON_00001809	food recognized as a source of vitamin b1	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03315824	http://purl.obolibrary.org/obo/FOODON_00001809	carbohydrate reduced food	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_00001874	http://purl.obolibrary.org/obo/FOODON_00001809	food supplement food product	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03315010	http://purl.obolibrary.org/obo/FOODON_00001809	cough drop	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_00002026	http://purl.obolibrary.org/obo/FOODON_00001809	meal replacement food product	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03301413	http://purl.obolibrary.org/obo/FOODON_00001809	reduced calorie food	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03315839	http://purl.obolibrary.org/obo/FOODON_00001809	low calorie food	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_00002267	http://purl.obolibrary.org/obo/FOODON_00001809	special dietry use food product	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03317213	http://purl.obolibrary.org/obo/FOODON_00001809	low sodium food	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_00001810	http://purl.obolibrary.org/obo/FOODON_00001809	dietetic food product	dietary or therapeutic formulation food product
http://purl.obolibrary.org/obo/FOODON_03316428	http://purl.obolibrary.org/obo/FOODON_03303220	sweets	dessert food
http://purl.obolibrary.org/obo/FOODON_00002991	http://purl.obolibrary.org/obo/FOODON_03303220	baklava	dessert food
http://purl.obolibrary.org/obo/FOODON_03310655	http://purl.obolibrary.org/obo/FOODON_03303220	dessert mix (instant, dry)	dessert food
http://purl.obolibrary.org/obo/FOODON_03316555	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (instant)	dessert food
http://purl.obolibrary.org/obo/FOODON_03315041	http://purl.obolibrary.org/obo/FOODON_03303220	confections and novelties (stick type, frozen)	dessert food
http://purl.obolibrary.org/obo/FOODON_03315790	http://purl.obolibrary.org/obo/FOODON_03303220	ice (prepackaged)	dessert food
http://purl.obolibrary.org/obo/FOODON_03317037	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (no added sugar, flavored, water-based)	dessert food
http://purl.obolibrary.org/obo/FOODON_03316451	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (aerated)	dessert food
http://purl.obolibrary.org/obo/FOODON_03317024	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (jelly based, dry mix)	dessert food
http://purl.obolibrary.org/obo/FOODON_03306186	http://purl.obolibrary.org/obo/FOODON_03303220	lemon-flavored curd	dessert food
http://purl.obolibrary.org/obo/FOODON_03315178	http://purl.obolibrary.org/obo/FOODON_03303220	frozen dessert product	dessert food
http://purl.obolibrary.org/obo/FOODON_00002138	http://purl.obolibrary.org/obo/FOODON_03303220	plant dessert food product	dessert food
http://purl.obolibrary.org/obo/FOODON_03315073	http://purl.obolibrary.org/obo/FOODON_03303220	dessert prepared from dry mix	dessert food
http://purl.obolibrary.org/obo/FOODON_03315574	http://purl.obolibrary.org/obo/FOODON_03303220	mousse food product	dessert food
http://purl.obolibrary.org/obo/FOODON_03317143	http://purl.obolibrary.org/obo/FOODON_03303220	dessert in pressurised container	dessert food
http://purl.obolibrary.org/obo/FOODON_03316583	http://purl.obolibrary.org/obo/FOODON_03303220	dessert powder (fruity)	dessert food
http://purl.obolibrary.org/obo/FOODON_03316576	http://purl.obolibrary.org/obo/FOODON_03303220	jelly, zella	dessert food
http://purl.obolibrary.org/obo/FOODON_03315915	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (fruit-flavored)	dessert food
http://purl.obolibrary.org/obo/FOODON_03311454	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (aspartame sweetened, ready-to-eat, refrigerated)	dessert food
http://purl.obolibrary.org/obo/FOODON_03315407	http://purl.obolibrary.org/obo/FOODON_03303220	ice confection	dessert food
http://purl.obolibrary.org/obo/FOODON_03317049	http://purl.obolibrary.org/obo/FOODON_03303220	fat-based dessert (no added sugar)	dessert food
http://purl.obolibrary.org/obo/FOODON_03316484	http://purl.obolibrary.org/obo/FOODON_03303220	fruit dessert powder	dessert food
http://purl.obolibrary.org/obo/FOODON_03311472	http://purl.obolibrary.org/obo/FOODON_03303220	mitsumame (jelly cube)	dessert food
http://purl.obolibrary.org/obo/FOODON_00001279	http://purl.obolibrary.org/obo/FOODON_03303220	cake icing food product	dessert food
http://purl.obolibrary.org/obo/FOODON_00001593	http://purl.obolibrary.org/obo/FOODON_03303220	animal based dessert food product	dessert food
http://purl.obolibrary.org/obo/FOODON_00002058	http://purl.obolibrary.org/obo/FOODON_03303220	nondairy dessert food product	dessert food
http://purl.obolibrary.org/obo/FOODON_03315914	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (jelly-like)	dessert food
http://purl.obolibrary.org/obo/FOODON_03315961	http://purl.obolibrary.org/obo/FOODON_03303220	fat-based dessert (energy reduced)	dessert food
http://purl.obolibrary.org/obo/FOODON_00001899	http://purl.obolibrary.org/obo/FOODON_03303220	gelatin dessert food product	dessert food
http://purl.obolibrary.org/obo/FOODON_03316299	http://purl.obolibrary.org/obo/FOODON_03303220	sweet dish	dessert food
http://purl.obolibrary.org/obo/FOODON_00001800	http://purl.obolibrary.org/obo/FOODON_03303220	dairy dessert food product	dessert food
http://purl.obolibrary.org/obo/FOODON_03315954	http://purl.obolibrary.org/obo/FOODON_03303220	dessert (flavored, water-based, energy reduced)	dessert food
http://purl.obolibrary.org/obo/FOODON_03316637	http://purl.obolibrary.org/obo/FOODON_00002429	food (ready-to-cook)	convenience food
http://purl.obolibrary.org/obo/FOODON_03311283	http://purl.obolibrary.org/obo/FOODON_00002429	fast food	convenience food
http://purl.obolibrary.org/obo/FOODON_03316636	http://purl.obolibrary.org/obo/FOODON_00002429	food (ready-to-serve)	convenience food
http://purl.obolibrary.org/obo/FOODON_03303412	http://purl.obolibrary.org/obo/FOODON_00002651	dinner (frozen)	dinner food
http://purl.obolibrary.org/obo/FOODON_03304434	http://purl.obolibrary.org/obo/FOODON_00002651	dinner (freeze-dried)	dinner food
http://purl.obolibrary.org/obo/FOODON_00001691	http://purl.obolibrary.org/obo/FOODON_03315013	cassava snack food product	snack food
http://purl.obolibrary.org/obo/FOODON_03305073	http://purl.obolibrary.org/obo/FOODON_03315013	food bar	snack food
http://purl.obolibrary.org/obo/FOODON_03315962	http://purl.obolibrary.org/obo/FOODON_03315013	snack (ready-to-eat)	snack food
http://purl.obolibrary.org/obo/FOODON_00002356	http://purl.obolibrary.org/obo/FOODON_03315013	wheat based snack food product	snack food
http://purl.obolibrary.org/obo/FOODON_03315964	http://purl.obolibrary.org/obo/FOODON_03315013	snack (dry)	snack food
http://purl.obolibrary.org/obo/FOODON_03315963	http://purl.obolibrary.org/obo/FOODON_03315013	snack (prepacked)	snack food
http://purl.obolibrary.org/obo/FOODON_03315438	http://purl.obolibrary.org/obo/FOODON_03315013	dip for food	snack food
http://purl.obolibrary.org/obo/FOODON_00001764	http://purl.obolibrary.org/obo/FOODON_03315013	corn snack	snack food
http://purl.obolibrary.org/obo/FOODON_00001782	http://purl.obolibrary.org/obo/FOODON_03315013	cow milk snack	snack food
http://purl.obolibrary.org/obo/FOODON_03310825	http://purl.obolibrary.org/obo/FOODON_03315013	savory snack food	snack food
http://purl.obolibrary.org/obo/FOODON_03316034	http://purl.obolibrary.org/obo/FOODON_03315013	snack (potato-based)	snack food
http://purl.obolibrary.org/obo/FOODON_00002304	http://purl.obolibrary.org/obo/FOODON_03315013	swine snack food	snack food
http://purl.obolibrary.org/obo/FOODON_03306325	http://purl.obolibrary.org/obo/FOODON_03315013	raisin and nut mix	snack food
http://purl.obolibrary.org/obo/FOODON_00003054	http://purl.obolibrary.org/obo/FOODON_03315013	trail mix	snack food
http://purl.obolibrary.org/obo/FOODON_03315618	http://purl.obolibrary.org/obo/FOODON_03315013	salted sticks	snack food
http://purl.obolibrary.org/obo/FOODON_03316005	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (water-based)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03316454	http://purl.obolibrary.org/obo/FOODON_03301977	beverage containing caffeine	beverage food product
http://purl.obolibrary.org/obo/FOODON_03316101	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (dairy based)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315791	http://purl.obolibrary.org/obo/FOODON_03301977	beverage concentrate (fruit-flavored)	beverage food product
http://purl.obolibrary.org/obo/FOODON_00003202	http://purl.obolibrary.org/obo/FOODON_03301977	beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00003189	http://purl.obolibrary.org/obo/FOODON_03301977	energy drink	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315072	http://purl.obolibrary.org/obo/FOODON_03301977	beverage prepared from dry mix	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315895	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (citrus-flavored)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03301902	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (fruit-flavored)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315378	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (lactobacillus, sterilized)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315896	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (spruce flavored)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03302182	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (artificially sweetened)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03317558	http://purl.obolibrary.org/obo/FOODON_03301977	bitter soda	beverage food product
http://purl.obolibrary.org/obo/FOODON_03302389	http://purl.obolibrary.org/obo/FOODON_03301977	soybean beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00001253	http://purl.obolibrary.org/obo/FOODON_03301977	plant derived beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00002057	http://purl.obolibrary.org/obo/FOODON_03301977	nonalcoholic beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00001252	http://purl.obolibrary.org/obo/FOODON_03301977	animal derived beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00002253	http://purl.obolibrary.org/obo/FOODON_03301977	soft drink food product	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315288	http://purl.obolibrary.org/obo/FOODON_03301977	beverage, lactobacillus	beverage food product
http://purl.obolibrary.org/obo/FOODON_03316488	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (powdered)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03317174	http://purl.obolibrary.org/obo/FOODON_03301977	drink (sweetened)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03302414	http://purl.obolibrary.org/obo/FOODON_03301977	sparkling beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00002340	http://purl.obolibrary.org/obo/FOODON_03301977	water food product	beverage food product
http://purl.obolibrary.org/obo/FOODON_03317071	http://purl.obolibrary.org/obo/FOODON_03301977	drink with no added sugar (flavored, water-based)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315112	http://purl.obolibrary.org/obo/FOODON_03301977	beverage with cocoa, noncarbonated	beverage food product
http://purl.obolibrary.org/obo/FOODON_03317494	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (almond, non-alcoholic)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03316527	http://purl.obolibrary.org/obo/FOODON_03301977	beverage with added fruit juice	beverage food product
http://purl.obolibrary.org/obo/FOODON_03301667	http://purl.obolibrary.org/obo/FOODON_03301977	instant beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_00001094	http://purl.obolibrary.org/obo/FOODON_03301977	fermented beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_03302431	http://purl.obolibrary.org/obo/FOODON_03301977	beverage (vitamin- and mineral-fortified)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315950	http://purl.obolibrary.org/obo/FOODON_03301977	drink (flavored, water-based, energy reduced)	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315552	http://purl.obolibrary.org/obo/FOODON_03301977	juice beverage	beverage food product
http://purl.obolibrary.org/obo/FOODON_03315557	http://purl.obolibrary.org/obo/FOODON_03301977	beverage, composite, concentrate for	beverage food product
http://purl.obolibrary.org/obo/FOODON_03311075	http://purl.obolibrary.org/obo/FOODON_00002386	breakfast cereal	breakfast food
http://purl.obolibrary.org/obo/FOODON_03315812	http://purl.obolibrary.org/obo/FOODON_00002386	breakfast, ready	breakfast food
http://purl.obolibrary.org/obo/FOODON_03304282	http://purl.obolibrary.org/obo/FOODON_00002386	breakfast (frozen)	breakfast food
http://purl.obolibrary.org/obo/FOODON_03306076	http://purl.obolibrary.org/obo/FOODON_00003290	lemon spread (food product)	multi-component fruit product
